date,attributedDetailPageViewsClicks14d,attributedPurchases14d,adGroupId,advertiserName,productName,productCategory,productSubcategory,brandHaloAttributedPurchases14d,brandHaloUnitsSold14d,attributedNewToBrandSales14d,attributedAddToCartClicks14d,brandHaloNewToBrandPurchases14d,brandName,marketplace,brandHaloAttributedSales14d,campaignId,brandHaloNewToBrandUnitsSold14d,productAsin,productConversionType,attributedNewToBrandUnitsSold14d,brandHaloAttributedAddToCartClicks14d,attributedNewToBrandPurchases14d,unitsSold14d,productGroup,brandHaloNewToBrandSales14d,publisher,brandHaloDetailPageViewsClicks14d,attributedSales14d
20260310,0,0,26 SSD Demand Gen Video,Spigen DE Direct,"Spigen ArcStation Reiseadapter Weltweit, GaN 70W 5-Port Universal Reisestecker mit 3 USB-C, 2 USB-A, 1 AC Steckdose, Internationaler Steckdosenadapter Universaladapter für US, UK, EU, AU - Wüste Beige",5700 Cables,5710 Audio Video Cables,0,0,0,0,0,Spigen,AMAZON_DE,0,DE_iPhone_Semin,0,B0DW8MTC6D,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260301,0,0,12_00_00_00_DE_IG/FB_S26Teaser_SEONMIN_0224,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit Samsung Galaxy S24 Ultra, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",0900 Wireless Cases,0920 Bipod/Tripod Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_DE_S26_MKT_SEONMIN_202602,0,B0CWMDV9CH,Brand Halo,0,0,0,0,Wireless,0,Instagram,1,0
20260302,0,0,글라스키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S25 Ultra Hülle mit [Anti-Vergilbung], [Air Cushion Tech], MagSafe kompatibel –Clear White",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9TQLD1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,4,0
20260321,0,0,12_00_00_00_NoObjective_search_GalaxyS26_Samsung_SEONMIN_260226,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Anti-Reflex Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_NoObjective_search_GalaxyS26_SEONMIN_260226,0,B0G877D436,Brand Halo,0,0,0,0,Wireless,0,Google Ads,4,0
20260303,0,0,브랜드키워드,Spigen DE Direct,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S25 Ultra Hülle mit [Anti-Vergilbung], [Air Cushion Tech], MagSafe kompatibel –Clear White",,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_SubKeyword_hyomi,0,B0DJ9TQLD1,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260309,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Laufweste Damen & Herren – Leichte 5L Trailrunning Laufweste mit sicherem Handyhalter bis 6,9”, optional mit 500 ml Trinkflasche, für Marathon, Joggen & Trailrunning – Schwarz",51000 Athletic Sports Apparel,51455 Other Athletic Sports Adults,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0GMTGL7F3,Brand Halo,0,0,0,0,Sports,0,Google Ads,0,0
20260315,0,0,3) 브랜드 키워드,Spigen DE Direct,Spigen für iPhone 15 Pro Max Ultra Hybrid Hülle [Anti-Yellowing] Case Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Digital Camo,0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0CW3V68Z7,Brand Halo,0,0,0,0,Wireless,0,Google Ads,4,0
20260315,2,0,4) 스크린 프로텍터 키워드,Spigen DE Direct,Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_03_A_iPhone_GA_Event_Search_26' SDD,0,B0FD28CZDK,Promoted,0,0,0,0,Electronics,0,Google Ads,0,0
20260327,0,0,pixel10_imagead,Spigen DE Direct,"Spigen Valentinus MagFit MagSafe Kartenhalter 3-Karten Kompatibel mit iPhone 17/16/15, andere MagSafe-Modelle und Google Pixel 10-Serie mit Pixelsnap - Schwarz",0900 Wireless Cases,0910 Cases,0,0,0,0,0,Spigen,AMAZON_DE,0,12_00_00_00_GoogleAds_DEMKT,0,B0BGJT615B,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260304,0,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,Spigen DE Direct,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Folie",0900 Wireless Cases,0970 Screen Protectors,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_23_DE_Galaxy S26 시리즈 전품목 통합(EZ Fit Pro CC/AR/PRV/Optik)_GA Search_260225_yeseo,0,B0G7QZ7RMD,Brand Halo,0,0,0,0,Wireless,0,Google Ads,1,0
20260303,0,0,디바이스 / 메인,Spigen DE Direct,Spigen Ultra Hybrid für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Ultra Hybrid Case Handyhülle Transparent Schutzhülle Slim Dünn –Crystal Clear,,,0,0,0,0,0,Spigen,AMAZON_DE,0,12_11_01_23_A_Galaxy S26 Series_GA Search_MainKeyword_hyomi,0,B0FV9RK8P8,Brand Halo,0,0,0,0,Electronics,0,Google Ads,0,0
20260318,8,0,SDA 26.03 LF500,Spigen DE Direct,"Spigen Life Trinkbecher Tasche LF500 Magnetischer Flaschenhalter für Gym Passend für 20oz–40oz Wasserflaschen mit Fach für Handy und kleine Gegenstände für Fitness, Camping, Outdoor - Schwarz",,,0,0,0,1,0,Spigen,AMAZON_DE,0,SDA 26.03 LF500,0,B0FB1V9S7D,Promoted,0,0,0,0,Luggage,0,SNS (Facebook + Instagram),0,0
20260306,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Basis-Stoffarmband mit Hakenverschluss Entwickelt für Apple Watch Ultra 2/1 49mm, Serie 11/10 46mm, 9/8/7 45mm, SE2/SE/6/5/4 44mm - Schwarz",1400 Wearables,1410 Smartwatches,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B0FF7H5ZL2,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
20260310,0,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,Spigen DE Direct,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit iPhone 16e, iPhone 14, iPhone 13, iPhone 13 Pro, 2 Stück, Privacy Schutz, Kratzfest, 9H Härte Folie",1200 Car Electronics,1299 Car Electronics Other,0,0,0,0,0,Spigen,AMAZON_DE,0,12_15_04_03_DE_2026 SDD 통합_GA Search_260306_yeseo	,0,B095RLGR75,Brand Halo,0,0,0,0,Wireless,0,Google Ads,0,0
