amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,number-of-items,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,price-designation,buyer-company-name,license-state,license-expiration-date,is-iba,order-invoice-type
302-0487721-7169127,302-0487721-7169127,2026-03-29T18:47:04+00:00,2026-03-29T18:47:12+00:00,Pending,Amazon,Amazon.de,,Standard,Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy Watch 7 40mm (2024) - Matt Schwarz,ACS07899PAN,B0D4G43WY2,,Unshipped,1,EUR,15.99,,,,,,,,Zerbst/Anhalt,,39261,DE,3f717c38-02f5-4be5-b217-80b5c267b28f,False,,,,,False,
304-3956927-3193114,304-3956927-3193114,2026-03-09T17:41:22+00:00,2026-03-10T02:18:16+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Hä",AGL11068PAN,B0G7S8J7SJ,,Shipped,1,EUR,24.19,3.63,,,,,2.02,,Passail,,8162,AT,DE_골라담기 10%_GalaxyS26 Ultra_hyomi_260305,False,,,,,False,
306-6358743-2787524,306-6358743-2787524,2026-03-30T18:45:59+00:00,2026-03-30T18:47:19+00:00,Pending,Amazon,Amazon.de,,Expedited,Spigen Slim Armor CS Hülle Kompatibel mit Google Pixel 7 Pro -Schwarz,ACS04731PAN,B09YMCD3NS,,Unshipped,1,EUR,20.99,,,,,,,,Fürth,,90766,DE,,False,,,,,False,
305-6932036-5184308,305-6932036-5184308,2026-03-18T11:18:24+00:00,2026-03-18T21:57:39+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy S24 Ultra, 2 Stück, Kratzfest, Kristallklar, 9H Härte Folie",AGL07493EUP,B0CP32NCGL,,Shipped,1,EUR,23.99,3.45,,,,,2.02,,Ludwigsburg,,71636,DE,e921def6-1f7c-49bd-bd55-5f501eff70da,False,,,,,False,
028-8589427-8993969,028-8589427-8993969,2026-03-06T13:17:38+00:00,2026-03-06T16:00:17+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen iPhone 17 Pro Hülle [rutschfest] [DURCHDACHTE Details] Liquid Air Case Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Tech",ACS09942PAN,B0FD2HG9F4,,Shipped,1,EUR,16.26,2.79,1.2,0.21,,,0.17,,ILLETES (SES),Baleares,07181,ES,"DE_골라담기 상시진행 5%_Apple Watch 11 46mm_251002,DE_골라담기 상시진행 5%_Apple Watch Ultra 3_251002,DE_골라담기 상시진행 5%_Apple Watch 11 42mm_251002",False,,,,,False,
303-3862366-4369926,303-3862366-4369926,2026-03-11T08:00:37+00:00,2026-03-12T09:33:56+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Sichtschutz Schutzfolie kompatibel mit iPhone 17 Pro Max, iPhone 16 Pro Max, 2 Stück, Privacy Schutz, inklusive Installationski",AGL07908EUPA,B0D84JFDCS,,Shipped,1,EUR,19.19,3.06,,,,,,,Neu-Ulm,,89231,DE,,True,,Zuken E3 GmbH,,,False,
302-6552150-7339518,302-6552150-7339518,2026-03-14T21:20:41+00:00,2026-03-15T20:56:18+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Rugged Armor Hülle Kompatibel mit Google Pixel 8 Pro -Schwarz,ACS06314PAN,B0BZ5VLZY6,,Shipped,1,EUR,12.96,2.25,,,,,,,Gent,oostvlaanderen,9040,BE,,False,,,,,False,
304-3388753-1345945,304-3388753-1345945,2026-03-11T20:03:07+00:00,2026-03-12T00:00:04+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Ultra Hybrid Hülle Kompatibel mit Nothing Phone (3a) -Space Crystal,ACS09373PAN,B0DV62HC7M,,Shipped,1,EUR,14.44,2.31,,,,,,,Ludwigshafen am Rhein,Rheinland-Pfalz,67063,DE,,False,,,,,False,
028-8819191-1935541,028-8819191-1935541,2026-03-07T13:51:04+00:00,2026-03-08T22:42:49+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Rugged Armor Hülle Kompatibel mit Samsung Galaxy Buds 4 Pro/Buds 4 (2026) - Matt Schwarz,ACS11200PAN,B0G7ML9BVQ,,Shipped,1,EUR,20.99,3.35,,,,,,,Taucha,,04425,DE,,False,,,,,False,
302-6321269-0987519,302-6321269-0987519,2026-03-07T11:33:36+00:00,2026-03-08T22:53:57+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen iPhone 17 Hülle [rutschfest] [DURCHDACHTE Details] Liquid Air Case Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technolo",ACS09978PAN,B0FD2HGY7X,,Shipped,1,EUR,15.99,2.55,,,,,,,Tamm,,71732,DE,,False,,,,,False,
305-7043658-9449156,305-7043658-9449156,2026-03-07T12:36:45+00:00,2026-03-08T08:12:40+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Härte Fo",AGL11091PAN,B0G7QZ7RMD,,Shipped,1,EUR,23.99,3.08,,,,,3.92,,Osnabrück,,49076,DE,"DE_골라담기 10%_GalaxyS26_hyomi_260225_2,PLM-03368c6e-208f-4ebc-9ad4-f82535855c78",False,,,,,False,
302-9870925-7280353,302-9870925-7280353,2026-03-19T07:59:15+00:00,2026-03-20T01:54:27+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Ultra Hybrid für Samsung Galaxy S26 Plus Hülle [Anti Vergilbung] Ultra Hybrid Case Handyhülle Transparent Schutzhülle Slim Dünn -Crystal C,ACS11049PAN,B0FV9RK8P8,,Shipped,1,EUR,14.26,,,,,,,,Altenahr,RLP,53505,DE,,True,Business Price,Elektro- und Kommunikationstechnik Knieps,,,False,
028-5458629-9461968,028-5458629-9461968,2026-03-28T22:30:03+00:00,2026-03-29T10:28:17+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Samsung Galaxy S25, Galaxy S24, 2 Stück, Kratzfest, Kristallklar, 9H Härte Folie",AGL07438EUPA,B0CN8PRJW4,,Shipped,1,EUR,21.79,1.63,3.23,,,,,3.23,Schlatt TG,,8252,CH,,False,,,,,False,
304-2536682-2058736,304-2536682-2058736,2026-03-18T20:16:36+00:00,2026-03-19T03:52:09+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Liquid Crystal Hülle Kompatibel mit Samsung Galaxy A36 5G -Crystal Clear,ACS09167PAN,B0DKR8DY9W,,Shipped,1,EUR,13.99,2.23,,,,,,,Friedeburg,Niedersachsen,26446,DE,,False,,,,,False,
306-1792401-0932347,306-1792401-0932347,2026-03-11T21:41:26+00:00,2026-03-11T21:44:45+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S26 Ultra Hülle [Neo One Edition] [Hightech-Design] Case Handyhülle, Kompatibel mit MagSafe Zubehör",ACS10963PAN,B0FVBKD8N9,,Cancelled,0,,,,,,,,,,Bad Kreuznach,,55543,DE,,False,,,,,False,
304-4830714-0927514,304-4830714-0927514,2026-03-30T15:44:10+00:00,2026-03-30T15:44:18+00:00,Pending,Amazon,Amazon.de,,Expedited,"Spigen Liquid Air für Samsung Galaxy S25 Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design -Schwarz",ACS09000PAN,B0DJ9T95PZ,,Unshipped,1,EUR,13.99,,,,,,,,Leipzig,,04229,DE,,False,,,,,False,
306-4030619-3399508,306-4030619-3399508,2026-03-01T15:06:50+00:00,2026-03-02T00:40:35+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Schutzhülle für iPhone 17, Ultra-Hybrid, TPU-überzogene Kamerasteuerung, Vergilbungsschutz, kein Magnetring, Kristallklar",ACS10080PAN,B0FD2CC4QZ,,Shipped,1,EUR,12.99,2.07,,,,,,,Moers,,47441,DE,,False,,,,,False,
306-0005099-9313971,306-0005099-9313971,2026-03-18T20:22:13+00:00,2026-03-19T02:00:10+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Tough Armor Hülle Kompatibel mit iPhone 13 -Schwarz,ACS03539PAN,B096H6ZM74,,Shipped,1,EUR,23.99,3.83,,,,,,,Dresden,Sachsen,01069,DE,,False,,,,,False,
302-0950126-9193107,302-0950126-9193107,2026-03-19T18:44:09+00:00,2026-03-20T04:03:03+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro Max, iPhone 16 Pro Max, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar,",AGL07907EUPB,B0D84R9HYW,,Shipped,1,EUR,15.44,,,,,,,,Markkleeberg,Sachsen,04416,DE,,True,Business Price,Amazon Business EU SARL,,,True,
306-9924304-0366756,306-9924304-0366756,2026-03-11T01:03:48+00:00,2026-03-11T12:16:17+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Rugged Armor MagFit Hülle für Samsung Galaxy S25 Ultra, Kompatibel mit MagSafe -Schwarz",ACS08951PAN,B0DJ9V6CP6,,Shipped,1,EUR,18.14,3.15,3.88,,,,,3.88,Vilnius,Vilnius,04141,LT,,False,,,,,False,
302-3331053-0208363,302-3331053-0208363,2026-03-20T08:46:18+00:00,2026-03-20T18:58:08+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Ultra Hybrid MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -",ACS09702PAN,B0F49GQVQ4,,Shipped,1,EUR,21.99,3.51,1.12,,,,,1.12,Rostock,,18055,DE,,False,,,,,False,
302-0812406-0502758,302-0812406-0502758,2026-03-03T07:32:48+00:00,2026-03-03T16:08:56+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Tough Armor MagFit für Samsung Galaxy S26 Ultra Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel -Schwarz",ACS11033PAN,B0FVBHT64R,,Shipped,1,EUR,29.99,3.6,,,,,6.23,,Köln,,51147,DE,"DE_골라담기 10%_GalaxyS26 Ultra_hyomi_260225_2,PLM-0f843eda-34cd-415e-804c-fa1adf4c9c50",False,,,,,False,
305-5220151-2785166,305-5220151-2785166,2026-03-30T20:09:52+00:00,2026-03-30T20:10:00+00:00,Pending,Amazon,Amazon.de,,Expedited,"Spigen Lite Fit Ultra Armband Entwickelt für Apple Watch Ultra 3/2/1 49mm, Serie 11/10 46mm, Serie 9/8/7/SE 45mm,44mm Einstellbare Nylon-Solo-Strap -",AMP05983PAN,B0BNM1GMD7,,Unshipped,1,EUR,17.99,,,,,,,,Oelde,,59302,DE,,False,,,,,False,
303-3257363-9617922,303-3257363-9617922,2026-03-04T11:21:43+00:00,2026-03-04T21:28:46+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Optik Pro Kameraschutz kompatibel mit iPhone 17 Pro/Pro Max, iPhone 16 Pro/Pro Max, iPhone 15 Pro/Pro Max, 2 Stück, Schwarz, In",AGL05205EUP,B0B27WT562,,Shipped,1,EUR,18.99,3.03,,,,,,,Dreieich,,63303,DE,,False,,,,,False,
306-5119475-3988366,306-5119475-3988366,2026-03-10T07:33:50+00:00,2026-03-10T07:50:39+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit Google Pixel 10, Pixel 10 Pro, Pixel 9, Pixel 9 Pro, 2 Stück, Kratzfest, inklusive Installationskit,",AGL08442EUP,B0D851Z6N8,,Cancelled,0,,,,,,,,,,Wien,,1030,AT,,False,,,,,False,
304-7930602-5577159,304-7930602-5577159,2026-03-20T11:52:10+00:00,2026-03-20T21:32:59+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Ultra Hybrid MagFit für Samsung Galaxy S25 Hülle mit [Anti-Vergilbung], [Air Cushion Tech], MagSafe kompatibel -Clear White",ACS09002PAN,B0DJ9T34WK,,Shipped,1,EUR,26.99,4.31,,,,,,,Neustetten,,72149,DE,,False,,,,,False,
306-6473991-4445123,306-6473991-4445123,2026-03-06T16:35:23+00:00,2026-03-07T01:32:58+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Hä",AGL11068PAN,B0G7S8J7SJ,,Shipped,1,EUR,23.99,3.45,,,,,2.02,,Baar-Ebenhausen,Bayern,85107,DE,PLM-03368c6e-208f-4ebc-9ad4-f82535855c78,False,,,,,False,
305-7082219-5876313,305-7082219-5876313,2026-03-08T11:02:11+00:00,2026-03-08T11:02:20+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Tesla Model Y Juniper 2025~ & Model 3 Highland 2024~ (Nur Standard & Premium) Handyhalterung Auto für MagSafe Autohalterung, Handy Halterung A",ACP10259PANA,B0FLRDQYV3,,Unshipped,1,EUR,27.3,,,,,,,,Ålesund,,6014,NO,,False,,,,,False,
304-7935256-9137963,304-7935256-9137963,2026-03-04T17:58:05+00:00,2026-03-04T19:42:55+00:00,Cancelled,Amazon,Amazon.de,,Expedited,"Spigen Liquid Air MagFit für Samsung Galaxy S26 Ultra Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz Case Handyhülle, Komp",ACS11024PAN,B0FVBMCTG6,,Cancelled,0,,,,,,,,,,Sendenhorst,,48324,DE,,False,,,,,False,
028-9724650-0223503,028-9724650-0223503,2026-03-01T09:37:43+00:00,2026-03-01T21:15:50+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Liquid Air für Samsung Galaxy S26 Ultra Hülle mit [Stoßdämpfender Schutz], leichtes TPU, Anti-Rutsch Design -Schwarz",ACS11023PAN,B0FVB1GXJ7,,Shipped,1,EUR,16.99,2.3,,,,,2.14,,Rosenheim,,83024,DE,PLM-0f843eda-34cd-415e-804c-fa1adf4c9c50,False,,,,,False,
028-7648135-9977960,028-7648135-9977960,2026-03-05T13:12:36+00:00,2026-03-05T22:55:54+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Liquid Air für Samsung Galaxy S26 Ultra Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technologie Cas",ACS11023PAN,B0FVB1GXJ7,,Shipped,1,EUR,16.99,2.3,,,,,2.14,,Schmitten,Hessen,61389,DE,PLM-0f843eda-34cd-415e-804c-fa1adf4c9c50,False,,,,,False,
306-4314774-5441124,306-4314774-5441124,2026-03-26T11:16:12+00:00,2026-03-26T11:53:33+00:00,Cancelled,Amazon,Amazon.de,,Expedited,Spigen iPhone 17 Pro Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,ACS10066PAN,B0FD28CZDK,,Cancelled,0,,,,,,,,,,Woluwe-Saint-Lambert,,1200,BE,,False,,,,,False,
304-8777874-0867536,304-8777874-0867536,2026-03-12T16:24:14+00:00,2026-03-13T01:20:23+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Athlex Air Armband Entwickelt für Apple Watch Ultra 3/2/1 49mm, Serie 11/10 46mm, Serie 9/8/7/SE 45mm,44mm - Actives Schwarz",AMP09033PAN,B0DJB7K59S,,Shipped,1,EUR,16.99,2.71,,,,,,,Niederndodeleben,,39167,DE,,False,,,,,False,
302-5529980-7245145,302-5529980-7245145,2026-03-23T20:13:28+00:00,2026-03-23T20:15:37+00:00,Pending,Amazon,Amazon.de,,Standard,"Spigen Liquid Air MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Sc",ACS09695PAN,B0F49G24KV,,Unshipped,1,EUR,20.66,,,,,,,,Detva,Slovakia,96212,SK,,False,,,,,False,
306-3807194-3082729,306-3807194-3082729,2026-03-26T12:36:44+00:00,2026-03-26T12:51:50+00:00,Cancelled,Amazon,Amazon.de,,Standard,Spigen Rugged Armor Pro Hülle Kompatibel mit iPad Air 8. M4 (2026) / 7. M3 (2025) / 6. M2 (2024) / 5. (2022) / 4. Generation (2020) 11 Zoll und 10.9,ACS02054PAN,B08HGZW3PJ,,Cancelled,0,,,,,,,,,,Ljubljana,,1000,SI,,False,,,,,False,
306-3732771-7870749,306-3732771-7870749,2026-03-31T22:36:52+00:00,2026-03-31T22:37:00+00:00,Pending,Amazon,Amazon.de,,Standard,Spigen Life Trinkbecher Tasche LF500 Magnetischer Flaschenhalter für Gym Passend für 20oz-40oz Wasserflaschen mit Fach für Handy und kleine Gegenst,AFA09382PAN,B0FB1V9S7D,,Unshipped,1,EUR,30.99,,,,,,,,Bubenreuth,Bayern,91088,DE,,False,,,,,False,
304-0985878-9698755,304-0985878-9698755,2026-03-19T14:08:30+00:00,2026-03-20T07:32:58+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen iPhone 17 Pro Hülle [rutschfest] [DURCHDACHTE Details] Liquid Air Case Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Tech",ACS09944PAN,B0FD1YH78G,,Shipped,1,EUR,15.99,2.55,,,,,,,Celle,,29229,DE,,False,,,,,False,
303-7694247-1862769,303-7694247-1862769,2026-03-25T18:43:48+00:00,2026-03-26T03:08:17+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Ultra Hybrid Pro Hülle für iPad Air 13 Zoll 8. M4 / 7. M3 / 6. Generation M2 (2026/25/24) mit Stifthalter Auto Schlaf/Wach Funktion Transpare,ACS07668PAN,B0CW2C6WDL,,Shipped,1,EUR,29.99,4.79,,,,,,,Wesendorf,,29392,DE,,False,,,,,False,
303-5421232-4656326,303-5421232-4656326,2026-03-15T17:04:50+00:00,2026-03-15T17:05:00+00:00,Pending,Amazon,Amazon.de,,Standard,Spigen für iPhone 16 Pro Hülle [rutschfest] Liquid Air Case Handyhülle Schutzhülle Cover Dünn Slim -Natural Titanium,ACS08120PAN,B0D21NL6VM,,Unshipped,1,EUR,14.57,,,,,,,,Sofia,Sofia,1612,BG,,False,,,,,False,
302-7995629-8411500,302-7995629-8411500,2026-03-09T20:20:37+00:00,2026-03-09T20:23:48+00:00,Cancelled,Amazon,Amazon.de,,Standard,"Spigen Liquid Air für Samsung Galaxy S26 Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technologie Case Hand",ACS11054PAN,B0FVB2PF8R,,Cancelled,0,,,,,,,,,,Großbottwar,,71723,DE,,False,,,,,False,
302-8380045-4734766,302-8380045-4734766,2026-03-05T04:15:42+00:00,2026-03-05T07:01:41+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Hä",AGL11068PAN,B0G7S8J7SJ,,Shipped,1,EUR,23.99,3.83,0.84,,,,,0.84,Wiesbaden,,65201,DE,,False,,,,,False,
302-0030341-7665101,302-0030341-7665101,2026-03-10T14:59:36+00:00,2026-03-11T22:21:29+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen Rugged Armor Hülle für Samsung Galaxy A56 5G -Matte Black,ACS09225PAN,B0DTX981XB,,Shipped,4,EUR,56.88,9.08,,,,,,,Bopfingen,,73441,DE,,True,Quantity Price,Amazon Business EU SARL,,,True,
304-2223071-6746758,304-2223071-6746758,2026-03-08T18:37:28+00:00,2026-03-08T18:37:40+00:00,Pending,Amazon,Amazon.de,,Standard,Spigen Ultra Hybrid MagFit für Google Pixel 10a Hülle [Anti Vergilbung] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear White,ACS11276PAN,B0FZQ1LS5Y,,Unshipped,2,EUR,39.28,,,,,,,,STOCKHOLM,,11267,SE,DE_골라담기 10%_Pixel10a_hyomi_260219,False,,,,,False,
306-0624069-9835523,306-0624069-9835523,2026-03-26T14:04:11+00:00,2026-03-27T01:51:02+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPad mini 7 (2024), iPad mini 6 (2021), 8.3 Zoll, Schablone für Installation, Kristallklar, Kratzfes",AGL03824PAN,B09GGC6TD6,,Shipped,1,EUR,21.99,3.51,0.99,0.16,,,,,Norderstedt,,22848,DE,,False,,,,,False,
303-4251190-9007509,303-4251190-9007509,2026-03-03T14:24:38+00:00,2026-03-04T00:59:53+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen AlignMaster Schutzfolie kompatibel mit Google Pixel 8 Pro, 2 Stück, Kratzfest, 9H Härte Folie",AGL07395EUP,B0CMRJSVY5,,Shipped,1,EUR,18.99,3.03,,,,,,,Leipzig,sachsen,04229,DE,,False,,,,,False,
306-1685250-7049931,306-1685250-7049931,2026-03-05T09:49:42+00:00,2026-03-05T18:49:53+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen iPhone 17e / iPhone 16e Hülle [rutschfest] Liquid Air MagFit Case Slim TPU mit Truss-Design, Kompatibel mit MagSafe Zubehör -Matte Black",ACS09151PAN,B0DKGBS22K,,Shipped,1,EUR,16.99,2.3,,,,,2.14,,Molfsee,,24113,DE,PLM-4485441e-ca31-4b82-a050-0f30ee65bb44,False,,,,,False,
306-2667534-2393100,306-2667534-2393100,2026-03-11T11:27:49+00:00,2026-03-11T17:06:10+00:00,Shipped,Amazon,Amazon.de,,Standard,Spigen Liquid Crystal Glitter Hülle Kompatibel mit iPhone 15 Pro -Crystal Quartz,ACS06701PAN,B0C5SB14VK,,Shipped,1,EUR,14.44,2.31,1.12,,,,,1.12,Kirchheim Unter Teck,,73230,DE,,False,,,,,False,
305-6333532-8290765,305-6333532-8290765,2026-03-18T15:17:17+00:00,2026-03-18T17:29:43+00:00,Cancelled,Amazon,Amazon.de,,Expedited,Spigen iPhone 17 Pro Max Hülle [Spigen Signature] Ultra Hybrid MagFit Case Handyhülle Transparent Kompatibel mit MagSafe -Frost Black,ACS10038PAN,B0FD1RV1BQ,,Cancelled,0,,,,,,,,,,Beindersheim,,67259,DE,,False,,,,,False,
304-2242951-1535527,304-2242951-1535527,2026-03-04T12:49:05+00:00,2026-03-04T18:17:48+00:00,Cancelled,Amazon,Amazon.de,,Expedited,Spigen Liquid Air Hülle Kompatibel mit Samsung Galaxy S21 5g Handyhülle -Schwarz,ACS02422PAN,B08LK27MLH,,Cancelled,0,,,,,,,,,,,,,,,False,,,,,False,
305-8335351-3409902,305-8335351-3409902,2026-03-25T10:59:18+00:00,2026-03-25T19:26:39+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Tough Armor (AI) MagFit für Samsung Galaxy S25 Ultra Hülle mit [Stoßdämpfendes Pad], [verstellbarem Kickstand], MagSafe kompatibel -Schwarz",amzn.gr.ACS08964PAN-ZzTVk1nfpIH1nN_xY-VG,B0DJ9SYLMJ,,Shipped,1,EUR,27.19,4.34,,,,,,,Grünhain-Beierfeld,Sachsen,08344,DE,,False,,,,,False,
303-3111684-8885940,303-3111684-8885940,2026-03-04T09:53:37+00:00,2026-03-05T02:55:13+00:00,Shipped,Amazon,Amazon.de,,Expedited,Spigen für iPhone 15 Ultra Hybrid Hülle [Anti-Yellowing] Case Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,ACS06793PAN,B0C5S8XR9H,,Shipped,1,EUR,13.99,2.23,,,,,,,Krefeld,NRW,47809,DE,,False,,,,,False,
302-3095860-9167506,302-3095860-9167506,2026-03-29T08:27:24+00:00,2026-03-30T01:06:48+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallkla",AGL07928EUPB,B0D84YX465,,Shipped,1,EUR,16.99,2.44,,,,,1.43,,Höxter,,37671,DE,3f717c38-02f5-4be5-b217-80b5c267b28f,False,,,,,False,
305-6792022-7541941,305-6792022-7541941,2026-03-10T07:13:38+00:00,2026-03-11T12:31:53+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Liquid Air für Samsung Galaxy S26 Ultra Hülle [rutschfest] Slim TPU mit Truss-Design, Militärgeprüfter Schutz, Sound Tunnel Technologie Cas",ACS11023PAN,B0FVB1GXJ7,,Shipped,1,EUR,13.59,1.95,,,,,1.14,,Herzogenaurach,,91074,DE,DE_골라담기 10%_GalaxyS26 Ultra_hyomi_260305,False,,,,,False,
306-0530899-3289967,306-0530899-3289967,2026-03-19T07:24:55+00:00,2026-03-19T23:30:17+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 15 Pro, 2 Stück, Kratzfest, 9H Härte Folie",AGL06892EUP,B0C9RWRD7Y,,Shipped,1,EUR,18.99,3.03,0.84,,,,,0.84,Nürnberg,,90408,DE,,False,,,,,False,
303-8991656-9140322,303-8991656-9140322,2026-03-27T18:13:14+00:00,2026-03-28T16:23:59+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR AlignMaster S Schutzfolie kompatibel mit iPhone 17 Pro Max, 2 Stück, Präzise Berührung, Kratzfest, 9H Härte Folie",AGL11322PAN,B0G3P32XRC,,Shipped,1,EUR,20.16,3.36,1.11,,,,,1.11,Klagenfurt,Österreich,9020,AT,,False,,,,,False,
028-3193382-2487541,028-3193382-2487541,2026-03-21T05:41:58+00:00,2026-03-21T08:10:42+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR AlignMaster S Schutzfolie kompatibel mit iPhone 17 Pro Max, 2 Stück, Präzise Berührung, Kratzfest, 9H Härte Folie",AGL11322PAN,B0G3P32XRC,,Shipped,1,EUR,19.99,2.71,,,,,2.52,,Berlin,,12247,DE,PLM-f96505a1-357a-4418-9b06-acf2e22101af,False,,,,,False,
303-1827266-1548311,303-1827266-1548311,2026-03-01T16:19:10+00:00,2026-03-03T07:56:03+00:00,Shipped,Amazon,Amazon.de,,Standard,"Spigen Glas.tR EZ Fit Pro Schutzfolie kompatibel mit Samsung Galaxy S26 Ultra, 2 Stück, inklusive Installationskit, Kratzfest, Kristallklar, 10H+ Hä",AGL11068PAN,B0G7S8J7SJ,,Shipped,1,EUR,24.19,3.42,0.99,0.17,,,3.05,,Bretigny Sur Orge,,91220,FR,"PLM-03368c6e-208f-4ebc-9ad4-f82535855c78,DE_골라담기 10%_GalaxyS26 Ultra_hyomi_260225_2",False,,,,,False,
306-1880132-9037143,306-1880132-9037143,2026-03-16T12:15:01+00:00,2026-03-17T04:31:59+00:00,Shipped,Amazon,Amazon.de,,Expedited,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 15 Pro, 2 Stück, Kratzfest, 9H Härte Folie",AGL06892EUP,B0C9RWRD7Y,,Shipped,1,EUR,16.14,2.58,,,,,,,Neuried,Bayern,82061,DE,,False,,,,,False,
